Year;DOY;Hour ;R (Sunspots);F10.7 index;SW Plasma Speed ;Bz (GSM);Dst index;Kp index;AE index;VTEC_10N;VTEC_40N;VTEC_70N;VTEC_10N (t+24);VTEC_40N (t+24);VTEC_70N (t+24)
2015;338;17;33;94.8;373;2.2;3;7;62;34.8;9.3;2.7;32.9;10.4;2.2
2015;338;18;33;94.8;371;2;4;3;31;26;8.8;1.1;28;10.7;2.5
2015;338;19;33;94.8;358;0.8;3;3;27;19.4;8.7;0.2;25.1;11.1;4.9
2015;338;20;33;94.8;353;-1.4;1;3;16;17.1;7.7;0.9;22;9.8;5.8
2015;338;21;33;94.8;354;-2.4;2;17;25;14.8;8.1;2.1;20;9.4;4.5
2015;338;22;33;94.8;360;-3.4;2;17;70;13.7;8.2;2.8;17.5;8.7;2.8
2015;338;23;33;94.8;358;-3.8;1;17;181;14.1;8.3;3.4;17.4;8.7;2.9
2015;339;0;49;97.6;361;-2.9;-1;13;145;15.6;9;3.3;17.7;9;3.5
2015;339;1;49;97.6;373;1.2;-3;13;66;13.9;9.2;3.1;14.6;8.7;4.4
2015;339;2;49;97.6;379;1;-3;13;40;12.1;9;3.6;10.4;8.7;4.5
2015;339;3;49;97.6;384;0.7;0;13;94;10.2;8.2;3.9;8;9.4;3.8
2015;339;4;49;97.6;386;1.7;4;13;115;9.3;7.6;3.3;6.8;8.9;3.4
2015;339;5;49;97.6;381;2.2;5;13;59;9.2;6.8;1.7;7.3;8.6;3.5
2015;339;6;49;97.6;385;6.6;9;37;63;16.5;7.7;0.8;15.4;9.8;4.6
2015;339;7;49;97.6;388;-2.4;11;37;86;24.1;10.7;1.5;22;14.2;5.1
2015;339;8;49;97.6;392;-8.6;2;37;488;29.2;13;3.3;28.5;17.4;4.6
2015;339;9;49;97.6;394;-4;-6;37;632;32.3;16.1;6.1;34.8;17.5;3.4
2015;339;10;49;97.6;416;2.6;-2;37;138;35.5;18.2;6.7;40.1;20.6;4.5
2015;339;11;49;97.6;410;-0.3;3;37;87;40.6;19.3;5.9;44.3;19.4;7
2015;339;12;49;97.6;408;2.2;3;23;108;45.6;20.5;6.5;45.9;18.3;8.7
2015;339;13;49;97.6;407;-2.3;2;23;360;47.6;18.1;6.9;46.6;18.5;6.3
2015;339;14;49;97.6;407;-1.7;-2;23;269;42.6;13.9;6.4;46.4;17.8;5.3
2015;339;15;49;97.6;427;-3.8;-4;33;295;37.6;14.8;4.7;47;17.3;4
2015;339;16;49;97.6;435;-4.4;-7;33;785;35.2;13.6;3.4;44.8;15.9;1.6
2015;339;17;49;97.6;423;0.9;-11;33;521;32.9;10.4;2.2;37.5;12.1;2.6
2015;339;18;49;97.6;438;-0.9;-7;33;211;28;10.7;2.5;28.2;11.2;5
2015;339;19;49;97.6;468;-2.8;-7;33;362;25.1;11.1;4.9;23.4;9.9;5.7
2015;339;20;49;97.6;473;-3;-13;33;523;22;9.8;5.8;23.9;9.1;4
2015;339;21;49;97.6;455;-0.6;-14;30;189;20;9.4;4.5;25.2;9.4;4
2015;339;22;49;97.6;459;-0.8;-10;30;370;17.5;8.7;2.8;23.6;9.8;4.7
2015;339;23;49;97.6;464;-1;-6;30;362;17.4;8.7;2.9;20.2;9.8;4.2
2015;340;0;54;99.3;464;-0.1;-4;20;189;17.7;9;3.5;18.1;9.8;5.8
2015;340;1;54;99.3;467;0;-3;20;180;14.6;8.7;4.4;14.7;8.9;5.9
2015;340;2;54;99.3;451;1.1;-4;20;153;10.4;8.7;4.5;12.3;8.2;4.6
2015;340;3;54;99.3;446;-5.8;-7;40;318;8;9.4;3.8;10.5;8.7;3.2
2015;340;4;54;99.3;455;-6.3;-11;40;579;6.8;8.9;3.4;8.3;8.3;3.4
2015;340;5;54;99.3;466;-4.2;-14;40;419;7.3;8.6;3.5;6.8;7.4;4.3
2015;340;6;54;99.3;478;-5.3;-14;27;405;15.4;9.8;4.6;13.1;8.1;5
2015;340;7;54;99.3;486;-5;-16;27;353;22;14.2;5.1;21.6;12.2;3.5
2015;340;8;54;99.3;474;-5.6;-18;27;405;28.5;17.4;4.6;30.4;18.3;2.6
2015;340;9;54;99.3;481;-0.4;-17;43;199;34.8;17.5;3.4;39;17.1;3.9
2015;340;10;54;99.3;485;-2.7;-12;43;316;40.1;20.6;4.5;41.8;15.2;7.4
2015;340;11;54;99.3;532;-6;-18;43;902;44.3;19.4;7;43.5;15.8;9.8
2015;340;12;54;99.3;506;-6;-21;43;888;45.9;18.3;8.7;46.6;16.4;8.6
2015;340;13;54;99.3;499;-0.5;-28;43;829;46.6;18.5;6.3;50.2;17.8;7
2015;340;14;54;99.3;517;0.7;-20;43;224;46.4;17.8;5.3;48.5;17.4;2.8
2015;340;15;54;99.3;540;-1.6;-16;37;408;47;17.3;4;46.9;17.1;3
2015;340;16;54;99.3;549;-0.2;-13;37;484;44.8;15.9;1.6;45.7;14.3;4
2015;340;17;54;99.3;589;-0.1;-11;37;225;37.5;12.1;2.6;40.8;10.9;5.5
2015;340;18;54;99.3;604;-1;-13;37;339;28.2;11.2;5;29.8;9.8;6.2
2015;340;19;54;99.3;585;-1.9;-15;37;602;23.4;9.9;5.7;23.2;8.7;3.7
2015;340;20;54;99.3;540;-2;-21;37;412;23.9;9.1;4;21.4;7.5;4
2015;340;21;54;99.3;525;0.5;-16;37;257;25.2;9.4;4;21.2;8.1;3
2015;340;22;54;99.3;543;-3.6;-12;37;232;23.6;9.8;4.7;20.9;8;3.3
2015;340;23;54;99.3;532;-2.5;-14;37;471;20.2;9.8;4.2;20.8;8.1;3.9
2015;341;0;60;97.8;516;-0.7;-13;33;433;18.1;9.8;5.8;18.6;8.1;4.5
2015;341;1;60;97.8;529;3.2;-12;33;97;14.7;8.9;5.9;12;7.5;4.1
2015;341;2;60;97.8;525;2.8;-12;33;82;12.3;8.2;4.6;8.4;7.3;3.5
2015;341;3;60;97.8;528;0.7;-11;37;126;10.5;8.7;3.2;7.3;7.9;3.5
2015;341;4;60;97.8;550;-0.3;-11;37;155;8.3;8.3;3.4;5.8;7.5;3.9
2015;341;5;60;97.8;567;0.4;-11;37;393;6.8;7.4;4.3;6.2;7.2;3.7
2015;341;6;60;97.8;563;0.7;-7;33;257;13.1;8.1;5;15;8.2;2.1
2015;341;7;60;97.8;549;-2.6;-6;33;196;21.6;12.2;3.5;26.1;11;1.2
2015;341;8;60;97.8;536;0.6;-8;33;257;30.4;18.3;2.6;35.1;14.6;2.2
2015;341;9;60;97.8;547;-1.7;-8;33;568;39;17.1;3.9;39.8;17.5;4.4
2015;341;10;60;97.8;589;-0.7;-14;33;605;41.8;15.2;7.4;40.3;18.4;5.9
2015;341;11;60;97.8;613;-2;-15;33;343;43.5;15.8;9.8;40.3;16.7;7.1
2015;341;12;60;97.8;594;2;-11;37;523;46.6;16.4;8.6;42.4;15.3;6.6
2015;341;13;60;97.8;655;-1.8;-6;37;633;50.2;17.8;7;41.7;14.6;4.9
2015;341;14;60;97.8;649;-1;-11;37;521;48.5;17.4;2.8;40;14.1;4.5
2015;341;15;60;97.8;635;1.1;-9;37;431;46.9;17.1;3;38.9;13.4;5.2
2015;341;16;60;97.8;631;-1.6;-8;37;232;45.7;14.3;4;37.7;10.7;4.5
2015;341;17;60;97.8;651;-1.4;-9;37;475;40.8;10.9;5.5;33.1;8;2.1
2015;341;18;60;97.8;637;-1.4;-10;37;436;29.8;9.8;6.2;24.4;7;0.9
2015;341;19;60;97.8;637;-0.9;-13;37;273;23.2;8.7;3.7;17.6;6.5;1.2
2015;341;20;60;97.8;608;-0.3;-12;37;327;21.4;7.5;4;13.9;6.3;2
2015;341;21;60;97.8;616;-1.4;-9;23;158;21.2;8.1;3;12.5;6.7;3.2
2015;341;22;60;97.8;608;0.3;-6;23;83;20.9;8;3.3;12.6;6.2;4.3
2015;341;23;60;97.8;625;-1.1;-5;23;168;20.8;8.1;3.9;13.5;6.3;3.5
2015;342;0;57;107.9;640;-3.9;-10;37;528;18.6;8.1;4.5;14.2;6.8;2.3
2015;342;1;57;107.9;611;-0.5;-12;37;274;12;7.5;4.1;11.7;7;2.2
2015;342;2;57;107.9;615;-1.7;-12;37;122;8.4;7.3;3.5;8.3;6.8;3.5
2015;342;3;57;107.9;598;-0.3;-11;27;135;7.3;7.9;3.5;6.7;7.5;4.2
2015;342;4;57;107.9;594;-0.8;-12;27;231;5.8;7.5;3.9;5.6;6.9;2.9
2015;342;5;57;107.9;580;-0.5;-16;27;137;6.2;7.2;3.7;6.5;6.7;1.6
2015;342;6;57;107.9;574;-0.2;-17;17;91;15;8.2;2.1;13.6;7.6;1.4
2015;342;7;57;107.9;569;-0.1;-14;17;88;26.1;11;1.2;22.5;10.9;2.1
2015;342;8;57;107.9;577;-0.1;-11;17;87;35.1;14.6;2.2;30.4;12.7;3.3
2015;342;9;57;107.9;561;-0.5;-12;27;190;39.8;17.5;4.4;35.3;15.5;4
2015;342;10;57;107.9;575;-2.5;-12;27;250;40.3;18.4;5.9;38.4;17.9;4.7
2015;342;11;57;107.9;554;-1.4;-16;27;329;40.3;16.7;7.1;41.3;17.5;5.3
2015;342;12;57;107.9;536;-0.4;-13;27;416;42.4;15.3;6.6;44.1;16.4;6.7
2015;342;13;57;107.9;554;-0.5;-10;27;78;41.7;14.6;4.9;44;15;8
2015;342;14;57;107.9;551;-0.1;-10;27;153;40;14.1;4.5;42.4;14.8;7.1
2015;342;15;57;107.9;536;1;-8;13;87;38.9;13.4;5.2;39.3;14;4.1
2015;342;16;57;107.9;533;-0.4;-2;13;146;37.7;10.7;4.5;36.9;11.4;1.8
2015;342;17;57;107.9;546;0.4;-2;13;189;33.1;8;2.1;32.2;8.7;1.1
2015;342;18;57;107.9;534;1.1;-4;10;181;24.4;7;0.9;23.3;7.3;2.1
2015;342;19;57;107.9;513;1.6;-5;10;41;17.6;6.5;1.2;17.4;6.9;3.2
2015;342;20;57;107.9;500;0.2;-4;10;35;13.9;6.3;2;15.4;6.4;5.2
2015;342;21;57;107.9;487;-0.6;-2;23;64;12.5;6.7;3.2;16.1;6.3;5
2015;342;22;57;107.9;486;-0.5;-2;23;136;12.6;6.2;4.3;16.2;6.2;3.2
2015;342;23;57;107.9;486;-0.2;1;23;98;13.5;6.3;3.5;15.6;6.7;2.9
2015;343;0;77;105.5;483;-0.8;0;23;87;14.2;6.8;2.3;12.9;7.2;3.3
2015;343;1;77;105.5;497;-1.9;1;23;139;11.7;7;2.2;7.7;7.4;6
2015;343;2;77;105.5;490;-0.7;-3;23;126;8.3;6.8;3.5;6.7;7.6;6.8
2015;343;3;77;105.5;488;-0.6;-5;27;72;6.7;7.5;4.2;5.9;7.5;4.4
2015;343;4;77;105.5;473;-1.5;-5;27;131;5.6;6.9;2.9;5;6.6;3.6
2015;343;5;77;105.5;478;-0.3;-4;27;134;6.5;6.7;1.6;5.7;6.7;5.1
2015;343;6;77;105.5;475;4.8;-1;3;29;13.6;7.6;1.4;14.5;8.3;5.5
2015;343;7;77;105.5;468;3.9;2;3;28;22.5;10.9;2.1;25.3;12.5;4.4
2015;343;8;77;105.5;456;3.5;5;3;27;30.4;12.7;3.3;33;13.4;3.7
2015;343;9;77;105.5;459;3.3;6;10;27;35.3;15.5;4;36.7;16.2;5.2
2015;343;10;77;105.5;456;2.2;5;10;32;38.4;17.9;4.7;41.5;18.2;6.7
2015;343;11;77;105.5;453;-0.1;3;10;52;41.3;17.5;5.3;45.3;19.5;7.5
2015;343;12;77;105.5;451;0.3;2;13;183;44.1;16.4;6.7;47.7;19;9.8
2015;343;13;77;105.5;452;-0.7;3;13;138;44;15;8;47.5;18.9;9
2015;343;14;77;105.5;451;-2.8;-1;13;339;42.4;14.8;7.1;47.5;17.2;5.1
2015;343;15;77;105.5;443;-2.7;-6;23;328;39.3;14;4.1;47.7;15;2.5
2015;343;16;77;105.5;440;-0.1;-4;23;269;36.9;11.4;1.8;46.6;11.6;2
2015;343;17;77;105.5;457;0.8;-1;23;99;32.2;8.7;1.1;38.8;9.3;5.2
2015;343;18;77;105.5;449;-1.2;2;33;80;23.3;7.3;2.1;29.2;8.5;5.3
2015;343;19;77;105.5;441;-3.8;-2;33;290;17.4;6.9;3.2;24.1;8.2;6.3
2015;343;20;77;105.5;447;-1.8;-5;33;486;15.4;6.4;5.2;21.9;7.7;5.5
2015;343;21;77;105.5;448;4.4;0;17;92;16.1;6.3;5;20.4;7.8;2.7
2015;343;22;77;105.5;440;5.5;5;17;47;16.2;6.2;3.2;18.3;7.7;2.6
2015;343;23;77;105.5;436;-0.6;9;17;68;15.6;6.7;2.9;19;7.7;4.4
2015;344;0;82;105.2;448;-3.9;5;33;233;12.9;7.2;3.3;18.8;8.4;7.4
2015;344;1;82;105.2;468;0.3;-1;33;369;7.7;7.4;6;15.7;7.9;5.1
2015;344;2;82;105.2;477;-4.4;-1;33;255;6.7;7.6;6.8;12.8;7.9;2.7
2015;344;3;82;105.2;473;-2.7;-2;50;324;5.9;7.5;4.4;9.8;8.3;1.9
2015;344;4;82;105.2;476;-3.3;-8;50;681;5;6.6;3.6;8.1;7.2;2.5
2015;344;5;82;105.2;487;5.5;-4;50;210;5.7;6.7;5.1;8.3;7.2;3.4
2015;344;6;82;105.2;502;0.3;-6;37;162;14.5;8.3;5.5;17;8;3.2
2015;344;7;82;105.2;522;0.8;-11;37;278;25.3;12.5;4.4;28;11.4;2
2015;344;8;82;105.2;532;-3.1;-10;37;714;33;13.4;3.7;35.4;16.1;1.7
2015;344;9;82;105.2;553;-0.8;-15;33;598;36.7;16.2;5.2;40.7;20.7;4.6
2015;344;10;82;105.2;550;1.7;-11;33;164;41.5;18.2;6.7;44.3;22.5;7.6
2015;344;11;82;105.2;581;-1.3;-8;33;105;45.3;19.5;7.5;48.7;19.8;10
2015;344;12;82;105.2;584;-2.8;-9;27;278;47.7;19;9.8;53.2;19;9.1
2015;344;13;82;105.2;594;-1.8;-13;27;352;47.5;18.9;9;52.3;19;5.9
2015;344;14;82;105.2;609;2.7;-10;27;274;47.5;17.2;5.1;49.4;16.7;1.2
2015;344;15;82;105.2;619;-1.2;-6;37;365;47.7;15;2.5;47.2;15.2;3.5
2015;344;16;82;105.2;618;-0.4;-6;37;502;46.6;11.6;2;43.4;12.2;5.5
2015;344;17;82;105.2;637;1;-1;37;432;38.8;9.3;5.2;36.3;9.8;5.7
2015;344;18;82;105.2;618;0.6;-5;37;332;29.2;8.5;5.3;28.7;10;5.9
2015;344;19;82;105.2;612;-0.7;-7;37;400;24.1;8.2;6.3;23.1;9.2;4.8
2015;344;20;82;105.2;630;1.9;-1;37;254;21.9;7.7;5.5;20.9;8.6;4.6
2015;344;21;82;105.2;618;0.2;1;40;161;20.4;7.8;2.7;18.5;9;4.7
2015;344;22;82;105.2;641;-0.7;1;40;270;18.3;7.7;2.6;16;8.6;6.4
2015;344;23;82;105.2;642;-1;0;40;547;19;7.7;4.4;18.4;8.5;6.9
2015;345;0;81;110.3;652;0.7;1;40;324;18.8;8.4;7.4;15.8;8.7;3.9
2015;345;1;81;110.3;643;1.5;2;40;80;15.7;7.9;5.1;13.5;8.5;2.3
2015;345;2;81;110.3;639;0.8;2;40;132;12.8;7.9;2.7;12.6;8.5;2.5
2015;345;3;81;110.3;635;0.5;-2;30;185;9.8;8.3;1.9;10.7;8;3.6
2015;345;4;81;110.3;646;-0.1;-5;30;223;8.1;7.2;2.5;6;6.4;3.6
2015;345;5;81;110.3;642;-0.7;-9;30;211;8.3;7.2;3.4;5.9;6.9;3.1
2015;345;6;81;110.3;616;-1.6;-12;27;297;17;8;3.2;15;8.5;1.7
2015;345;7;81;110.3;628;-1.9;-14;27;384;28;11.4;2;26.2;12.2;0.7
2015;345;8;81;110.3;636;-0.4;-9;27;475;35.4;16.1;1.7;34;14.6;2.7
2015;345;9;81;110.3;638;-2.5;-12;33;448;40.7;20.7;4.6;37.8;17;5.1
2015;345;10;81;110.3;626;-0.9;-10;33;607;44.3;22.5;7.6;41.5;18.1;6
2015;345;11;81;110.3;623;0.8;-10;33;318;48.7;19.8;10;44.9;18.5;6
2015;345;12;81;110.3;630;0.3;-6;30;302;53.2;19;9.1;46.3;19.6;4.8
2015;345;13;81;110.3;661;-0.7;-1;30;368;52.3;19;5.9;46.1;17.7;4.5
2015;345;14;81;110.3;646;-1.5;-7;30;485;49.4;16.7;1.2;46.5;16.7;4.6
2015;345;15;81;110.3;646;-1.1;-6;43;695;47.2;15.2;3.5;45.1;16.2;3.8
2015;345;16;81;110.3;631;-0.8;0;43;407;43.4;12.2;5.5;44.1;12.1;4
2015;345;17;81;110.3;649;-0.8;-5;43;519;36.3;9.8;5.7;40.8;8.4;3.4
2015;345;18;81;110.3;662;1.3;-6;33;218;28.7;10;5.9;28.9;7.3;2.8
2015;345;19;81;110.3;660;-0.7;-5;33;349;23.1;9.2;4.8;19.6;6.4;2.3
2015;345;20;81;110.3;658;-2;-8;33;488;20.9;8.6;4.6;14.8;6.5;4.4
2015;345;21;81;110.3;651;-2.4;-8;30;403;18.5;9;4.7;12.2;6.6;5.6
2015;345;22;81;110.3;663;2;-9;30;228;16;8.6;6.4;11.6;6.1;3.9
2015;345;23;81;110.3;657;4.6;-3;30;281;18.4;8.5;6.9;14;6.5;1.6
2015;346;0;83;113.1;653;2.9;-2;27;145;15.8;8.7;3.9;14.5;7.3;1.5
2015;346;1;83;113.1;660;0.6;-5;27;103;13.5;8.5;2.3;12.5;7.2;2.6
2015;346;2;83;113.1;643;-2.8;-11;27;196;12.6;8.5;2.5;8.5;7.3;3.6
2015;346;3;83;113.1;630;-3.1;-15;33;388;10.7;8;3.6;5;7.5;3.9
2015;346;4;83;113.1;641;-0.7;-12;33;244;6;6.4;3.6;4.1;6.9;2.6
2015;346;5;83;113.1;646;-1;-11;33;170;5.9;6.9;3.1;4.6;7;1.9
2015;346;6;83;113.1;627;-1;-10;27;210;15;8.5;1.7;12.5;7.7;2.2
2015;346;7;83;113.1;617;0.3;-9;27;179;26.2;12.2;0.7;22.5;11.3;3.3
2015;346;8;83;113.1;622;0.3;-5;27;154;34;14.6;2.7;31.7;14.5;3.9
2015;346;9;83;113.1;618;-0.5;-7;17;384;37.8;17;5.1;38.7;17.4;4.1
2015;346;10;83;113.1;595;0.7;-8;17;136;41.5;18.1;6;43.2;19.1;4.3
2015;346;11;83;113.1;575;0.9;-9;17;46;44.9;18.5;6;45.6;18.7;5.4
2015;346;12;83;113.1;563;-1.2;-6;20;78;46.3;19.6;4.8;46.7;17.4;7.6
2015;346;13;83;113.1;554;-0.3;-5;20;199;46.1;17.7;4.5;46.5;16.2;8.6
2015;346;14;83;113.1;519;-0.9;-4;20;339;46.5;16.7;4.6;46.8;15.9;6.7
2015;346;15;83;113.1;533;-1.8;-8;23;292;45.1;16.2;3.8;46.8;15.8;4.1
2015;346;16;83;113.1;525;-2;-5;23;378;44.1;12.1;4;44.1;12;2.3
2015;346;17;83;113.1;520;-0.7;-6;23;301;40.8;8.4;3.4;37.6;8.6;0.6
2015;346;18;83;113.1;535;-0.7;-5;20;92;28.9;7.3;2.8;24.9;8.7;1.6
2015;346;19;83;113.1;523;-0.6;-6;20;62;19.6;6.4;2.3;16.2;7.9;2.8
2015;346;20;83;113.1;525;-1.4;-4;20;93;14.8;6.5;4.4;12.3;7.4;3.4
2015;346;21;83;113.1;533;-0.3;-2;20;177;12.2;6.6;5.6;11.3;7.4;2
2015;346;22;83;113.1;534;-0.4;0;20;120;11.6;6.1;3.9;11.2;7.4;1.4
2015;346;23;83;113.1;535;-0.3;0;20;69;14;6.5;1.6;15.4;7.7;2.2
2015;347;0;81;118.7;524;-1;-1;27;95;14.5;7.3;1.5;16;7.8;2.8
2015;347;1;81;118.7;516;-1;-2;27;164;12.5;7.2;2.6;12.8;7.2;3.1
2015;347;2;81;118.7;521;0.1;-2;27;78;8.5;7.3;3.6;8.1;7.7;3
2015;347;3;81;118.7;534;-0.9;-3;27;69;5;7.5;3.9;5.4;8.2;2.6
2015;347;4;81;118.7;529;-1.6;-3;27;131;4.1;6.9;2.6;4.6;7.2;2
2015;347;5;81;118.7;531;-0.5;-1;27;244;4.6;7;1.9;4.9;7.3;2.5
2015;347;6;81;118.7;523;-1.7;-3;20;130;12.5;7.7;2.2;12.5;8.2;3
2015;347;7;81;118.7;521;-1.8;-7;20;157;22.5;11.3;3.3;22.2;11.9;2.5
2015;347;8;81;118.7;526;-2.2;-7;20;176;31.7;14.5;3.9;32.2;15.3;2
2015;347;9;81;118.7;513;-1;-4;20;172;38.7;17.4;4.1;39.4;17.3;1.9
2015;347;10;81;118.7;501;0.3;-2;20;232;43.2;19.1;4.3;43.4;19.4;4.1
2015;347;11;81;118.7;503;-1.7;-1;20;162;45.6;18.7;5.4;43.8;20.3;6.8
2015;347;12;81;118.7;492;-1.2;-3;17;103;46.7;17.4;7.6;45;18.4;8.5
2015;347;13;81;118.7;495;-0.1;-2;17;119;46.5;16.2;8.6;45;16;8.1
2015;347;14;81;118.7;482;-0.1;2;17;90;46.8;15.9;6.7;42.9;15.1;5.2
2015;347;15;81;118.7;477;-0.3;2;10;137;46.8;15.8;4.1;40.7;14;1.9
2015;347;16;81;118.7;478;0.5;5;10;78;44.1;12;2.3;38.6;11;4.8
2015;347;17;81;118.7;474;1.3;6;10;47;37.6;8.6;0.6;32.8;9.1;8.6
2015;347;18;81;118.7;477;1.7;6;3;35;24.9;8.7;1.6;23.9;9;9.6
2015;347;19;81;118.7;478;0.8;4;3;58;16.2;7.9;2.8;23.2;8;9.4
2015;347;20;81;118.7;475;0.1;2;3;76;12.3;7.4;3.4;30.9;8.1;6.8
2015;347;21;81;118.7;477;-0.3;4;7;96;11.3;7.4;2;25.6;7.6;5.2
2015;347;22;81;118.7;470;0;3;7;49;11.2;7.4;1.4;17.6;7.5;8.1
2015;347;23;81;118.7;447;0.6;2;7;32;15.4;7.7;2.2;14.8;7.6;8.3
2015;348;0;86;120.2;440;-1;0;20;31;16;7.8;2.8;13.7;7.4;9.3
2015;348;1;86;120.2;434;-1.2;-3;20;40;12.8;7.2;3.1;11.2;6.8;7.3
2015;348;2;86;120.2;426;-1;-3;20;57;8.1;7.7;3;7.1;6;5.7
2015;348;3;86;120.2;422;-1.1;-3;20;71;5.4;8.2;2.6;6.4;6.1;5.7
2015;348;4;86;120.2;411;0.1;0;20;37;4.6;7.2;2;7;5.4;6.6
2015;348;5;86;120.2;406;0.4;1;20;27;4.9;7.3;2.5;7.4;5.7;6.2
2015;348;6;86;120.2;404;-1.5;1;7;35;12.5;8.2;3;16.3;6.6;5.3
2015;348;7;86;120.2;398;-1.9;0;7;85;22.2;11.9;2.5;25.7;11.6;3.3
2015;348;8;86;120.2;394;-1;-1;7;98;32.2;15.3;2;35.2;15.3;2.8
2015;348;9;86;120.2;396;-1.1;-1;10;199;39.4;17.3;1.9;41.3;18;4.9
2015;348;10;86;120.2;391;-0.6;-3;10;84;43.4;19.4;4.1;47.3;20.7;7.9
2015;348;11;86;120.2;390;-0.8;-2;10;58;43.8;20.3;6.8;49.7;20.6;8.9
2015;348;12;86;120.2;398;1.1;3;30;43;45;18.4;8.5;50.4;19.8;10.1
2015;348;13;86;120.2;416;-2.2;11;30;90;45;16;8.1;48.6;18.7;7.8
2015;348;14;86;120.2;424;-3.1;16;30;204;42.9;15.1;5.2;47.1;18.2;3.5
2015;348;15;86;120.2;428;-5.8;26;43;661;40.7;14;1.9;44.7;16.3;4.1
2015;348;16;86;120.2;428;-12.2;12;43;1250;38.6;11;4.8;42.2;13.7;4.8
2015;348;17;86;120.2;434;-8.4;-21;43;1008;32.8;9.1;8.6;40.4;10;5.1
2015;348;18;86;120.2;439;-4.6;-32;47;879;23.9;9;9.6;32.9;8.9;3.4
2015;348;19;86;120.2;478;3.3;-47;47;413;23.2;8;9.4;27.1;7.3;2
2015;348;20;86;120.2;499;0.8;-35;47;207;30.9;8.1;6.8;23;7.2;2.2
2015;348;21;86;120.2;514;-5.2;-38;53;406;25.6;7.6;5.2;20.7;7.4;4.5
2015;348;22;86;120.2;516;-2;-45;53;709;17.6;7.5;8.1;19.8;7.3;8.1
2015;348;23;86;120.2;530;0.2;-35;53;243;14.8;7.6;8.3;16.9;7.3;6.7
2015;349;0;65;115.2;527;-5;-30;47;305;13.7;7.4;9.3;15;7.1;6.7
2015;349;1;65;115.2;526;-0.9;-37;47;473;11.2;6.8;7.3;14.3;6.9;5.1
2015;349;2;65;115.2;530;-4;-35;47;372;7.1;6;5.7;12.3;7.4;5.6
2015;349;3;65;115.2;515;-0.4;-38;37;404;6.4;6.1;5.7;10.1;7.3;6.3
2015;349;4;65;115.2;499;3.7;-32;37;187;7;5.4;6.6;9.3;6.5;6.6
2015;349;5;65;115.2;490;2.8;-31;37;190;7.4;5.7;6.2;9.6;6.3;4.2
2015;349;6;65;115.2;487;1.3;-29;23;136;16.3;6.6;5.3;18.4;6.6;2.1
2015;349;7;65;115.2;509;2;-31;23;145;25.7;11.6;3.3;28.8;10;1.7
2015;349;8;65;115.2;527;3.3;-30;23;57;35.2;15.3;2.8;36.7;14.9;3.3
2015;349;9;65;115.2;518;1.7;-30;17;79;41.3;18;4.9;43.4;17.8;5.3
2015;349;10;65;115.2;539;0.5;-28;17;166;47.3;20.7;7.9;47.9;20.8;6.7
2015;349;11;65;115.2;545;2;-29;17;212;49.7;20.6;8.9;49.6;20;7.3
2015;349;12;65;115.2;544;2.4;-25;30;123;50.4;19.8;10.1;51.2;17.4;6.5
2015;349;13;65;115.2;540;-1.2;-22;30;122;48.6;18.7;7.8;51.4;17.4;5.9
2015;349;14;65;115.2;535;-2.6;-20;30;455;47.1;18.2;3.5;48.9;16.9;6.4
2015;349;15;65;115.2;524;0;-18;33;432;44.7;16.3;4.1;45.8;15.2;5.9
2015;349;16;65;115.2;508;1.4;-19;33;188;42.2;13.7;4.8;42.5;11.3;3.7
2015;349;17;65;115.2;518;3.6;-16;33;72;40.4;10;5.1;37.8;8.2;1.3
2015;349;18;65;115.2;530;6.8;-11;13;71;32.9;8.9;3.4;26.2;7.7;0.1
2015;349;19;65;115.2;516;5.5;-10;13;46;27.1;7.3;2;18.3;6.7;0.7
2015;349;20;65;115.2;511;-1.1;-16;13;49;23;7.2;2.2;16.1;6.6;2.1
2015;349;21;65;115.2;518;-2.6;-16;27;196;20.7;7.4;4.5;16.2;6.6;3.4
2015;349;22;65;115.2;514;-1.9;-12;27;172;19.8;7.3;8.1;16.7;6;3
2015;349;23;65;115.2;543;-2.9;-11;27;168;16.9;7.3;6.7;16;6.4;2.4
2015;350;0;63;122.2;566;-5.9;-13;37;457;15;7.1;6.7;14.7;6.8;2.3
2015;350;1;63;122.2;571;-1.4;-25;37;460;14.3;6.9;5.1;11.5;6.7;2.5
2015;350;2;63;122.2;600;-2.6;-27;37;169;12.3;7.4;5.6;8.6;7.1;3.1
2015;350;3;63;122.2;599;0.6;-23;30;223;10.1;7.3;6.3;6.3;7.3;2.8
2015;350;4;63;122.2;595;3.5;-16;30;105;9.3;6.5;6.6;4.9;6.5;1.8
2015;350;5;63;122.2;580;-0.8;-14;30;161;9.6;6.3;4.2;5.4;6.7;1.3
2015;350;6;63;122.2;585;2.3;-16;3;47;18.4;6.6;2.1;12.3;7;1.7
2015;350;7;63;122.2;558;1;-16;3;43;28.8;10;1.7;21.4;10.2;2.6
2015;350;8;63;122.2;533;1;-15;3;45;36.7;14.9;3.3;29.2;12.7;3.2
2015;350;9;63;122.2;532;1.7;-14;3;36;43.4;17.8;5.3;35.5;14.1;4.1
2015;350;10;63;122.2;533;2.3;-17;3;123;47.9;20.8;6.7;41.2;17.5;3.9
2015;350;11;63;122.2;510;1.5;-17;3;53;49.6;20;7.3;43.5;17.8;5.3
